mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	3	3.0994920103770474	0.03111111111111111	0.31222222222222223	0.41888888888888887	0.02	0.43555555555555553	0.1	0.21222222222222223	0.20666666666666667	1.0491708034379505	3.8097029672348306	2.628842249370575	52.66234071539617	0.08333333333333333	0.4166666666666667	0.3333333333333333	0.16666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.5714285714285714	0.0	0.42857142857142855	0.0	0.3	0.1	0.6	0.0	0.0	0.0	1.0	12	3	7	10	1	19.61851	11.262631
0	750	3	1.9492060479049709	0.06666666666666667	0.09333333333333334	0.2633333333333333	0.02	0.6388888888888888	0.024444444444444446	0.06888888888888889	0.19444444444444445	0.8010475481532003	2.2913818867084523	1.2599629846102125	52.66234071539617	0.08333333333333333	0.5	0.16666666666666666	0.25	0.0	0.4	0.0	0.6	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.1111111111111111	0.2222222222222222	0.6666666666666666	0.0	0.0	0.0	1.0	12	5	3	9	1	20.515942	13.687051
0	2250	1	1.1235620870071217	0.31777777777777777	0.11888888888888889	0.15777777777777777	0.0	0.4588888888888889	0.09111111111111111	0.027777777777777776	0.13	1.0726661992813695	1.4786657024027345	1.5368661622678566	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.4	0.6	0.0	0.0	0.4	0.6	0.0	0.5	0.0	0.5	0	0	0	0	6	5	5	2	0	-8.731109	0.31342497
0	2550	1	1.1335736022771836	0.4177777777777778	0.11333333333333333	0.09444444444444444	0.0	0.4166666666666667	0.09666666666666666	0.016666666666666666	0.07777777777777778	1.1067846746204741	1.4918745971747063	1.6074715899916974	0.0	0.0	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.0	0.0	0.4	0.6	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5	0	0	0	0	7	5	6	2	0	-7.7155046	3.509606
0	2850	1	0.8836448164497405	0.37222222222222223	0.03666666666666667	0.012222222222222223	0.0	0.6044444444444445	0.03666666666666667	0.0	0.012222222222222223	1.0710828207232639	0.9275753753777636	1.3374212806585106	0.0	0.0	0.16666666666666666	0.3333333333333333	0.5	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.5	0.5	0.0	0.0	0.0	1.0	0	0	0	0	6	6	4	1	0	-1.28747	-12.080369
0	3150	2	1.3272965296405457	0.1411111111111111	0.2311111111111111	0.03333333333333333	0.0	0.6155555555555555	0.21	0.021111111111111112	0.012222222222222223	1.1516453720410174	2.5882183845176803	3.0438846708934015	0.0	0.0	0.125	0.625	0.25	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.3333333333333333	0	0	0	0	8	2	6	3	0	-11.339029	6.2729206
0	3450	2	1.8860262942603723	0.15222222222222223	0.24555555555555555	0.043333333333333335	0.0	0.5811111111111111	0.22444444444444445	0.021111111111111112	0.022222222222222223	2.1171537226068833	2.799118401638336	3.1321914847063788	0.0	0.0	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.0	0.0	0.0	1.0	0.0	0.25	0.125	0.625	0.0	0.5	0.0	0.5	0	0	0	0	14	6	8	4	0	-2.727559	8.463019
0	3750	2	2.4107735251821074	0.23666666666666666	0.3	0.03111111111111111	0.0	0.46111111111111114	0.2788888888888889	0.021111111111111112	0.01	2.2392973828112246	2.6355460023212474	3.866415659089597	0.0	0.0	0.0625	0.5	0.4375	0.0	0.0	0.125	0.875	0.0	0.18181818181818182	0.09090909090909091	0.7272727272727273	0.0	0.6666666666666666	0.0	0.3333333333333333	0	0	0	0	16	8	11	3	0	-1.7555394	9.376065
0	4050	2	2.592504351442472	0.26666666666666666	0.30777777777777776	0.07444444444444444	0.0	0.42333333333333334	0.24333333333333335	0.06444444444444444	0.01	2.31166464124769	2.7949398258684006	3.6614249164615162	0.0	0.0	0.06666666666666667	0.4	0.5333333333333333	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	0.2727272727272727	0.09090909090909091	0.6363636363636364	0.0	0.75	0.0	0.25	0	0	0	0	15	9	11	4	0	-1.532739	9.098589
0	4350	2	3.1306385815691	0.14222222222222222	0.4577777777777778	0.12444444444444444	0.01	0.4011111111111111	0.3333333333333333	0.12444444444444444	0.0	2.295221467954567	3.3429199787264623	4.375365271127509	43.367837228091695	0.18181818181818182	0.0	0.5454545454545454	0.2727272727272727	0.0	0.0	0.25	0.75	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.5	11	4	12	5	2	8.976007	12.965493
