mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	2	2.0400464282785946	0.5822222222222222	0.2833333333333333	0.09111111111111111	0.0	0.15555555555555556	0.1922222222222222	0.09111111111111111	0.0	1.1861115536232818	4.306628943241403	3.148662328442136	0.0	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	0.4	0.4	0.2	0.0	1.0	0.0	0.0	0	0	0	0	9	9	5	2	0	-3.646167	3.5930753
0	750	1	1.3550917026168745	0.8588888888888889	0.058888888888888886	0.0	0.0	0.13	0.058888888888888886	0.0	0.0	1.4125182576471824	1.5706673335396297	0.0	0.0	0.0	0.0	0.125	0.875	0.0	0.0	0.2727272727272727	0.7272727272727273	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	8	11	4	0	0	4.177209	-10.636712
0	1050	1	1.607889470791438	0.98	0.056666666666666664	0.0	0.0	0.02	0.056666666666666664	0.0	0.0	1.6226356572535197	1.6007081675659856	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	2	6	4	0	0	-5.8750777	-10.466523
0	1350	1	1.5852158234595397	0.9188888888888889	0.04111111111111111	0.0	0.0	0.0811111111111111	0.04111111111111111	0.0	0.0	1.6461169205157076	1.6133669445173469	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6	0.4	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	2	5	3	0	0	-7.8433022	-11.059502
0	1650	1	1.5715763980682314	0.8944444444444445	0.017777777777777778	0.0	0.0	0.10222222222222223	0.017777777777777778	0.0	0.0	1.6717019210976256	1.5467124550586895	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.25	0.75	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	3	4	2	0	0	-8.570137	-13.150297
0	1950	1	1.5590810535961808	0.8944444444444445	0.03333333333333333	0.0	0.0	0.10222222222222223	0.03333333333333333	0.0	0.0	1.6576270649964422	1.2481302318546126	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.5	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	3	6	4	0	0	-4.935402	-10.9204445
0	2250	1	1.794083677381993	0.9711111111111111	0.04888888888888889	0.0	0.0	0.025555555555555557	0.04888888888888889	0.0	0.0	1.842325937158043	1.4893185878961799	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7142857142857143	0.2857142857142857	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	1	7	6	0	0	-3.5067866	-9.513369
0	2550	1	1.810864111913774	0.9844444444444445	0.04	0.016666666666666666	0.0	0.015555555555555555	0.04	0.0	0.016666666666666666	1.817492716525217	1.6056469027193165	1.657753117967666	0.0	0.0	0.0	0.0	1.0	0.0	0.125	0.625	0.25	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	2	8	5	1	0	-3.0138512	-8.756027
0	2850	1	1.8047392682758163	0.9233333333333333	0.015555555555555555	0.023333333333333334	0.0	0.07666666666666666	0.015555555555555555	0.0	0.023333333333333334	1.8380164574844242	2.019932971187628	1.3458157809256963	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.25	0.5	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	4	8	2	2	0	-2.991936	-7.2271895
0	3150	1	1.6214526897513097	0.8877777777777778	0.0	0.028888888888888888	0.0	0.10666666666666667	0.0	0.0	0.028888888888888888	1.686622642822997	0.0	1.2560508116094178	0.0	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	0.3333333333333333	0.0	0.6666666666666666	0	0	0	0	0.0	0.0	0.6666666666666666	0.3333333333333333	0	0	0	0	6	6	0	3	0	-1.1547644	-21.090717
