mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	3	1.7156249798932808	0.1811111111111111	0.4255555555555556	0.3188888888888889	0.0	0.3422222222222222	0.17222222222222222	0.25333333333333335	0.06555555555555556	1.6601377566686335	2.4973393088112608	2.019908205428632	0.0	0.0	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.0	0.0	0.0	1.0	0.0	0.5555555555555556	0.0	0.4444444444444444	0.0	0.5714285714285714	0.0	0.42857142857142855	0	0	0	0	9	2	9	7	0	-12.479995	14.653298
0	750	3	2.3775249135311163	0.1811111111111111	0.5977777777777777	0.32	0.0	0.19444444444444445	0.3188888888888889	0.2788888888888889	0.04111111111111111	1.660137756668633	3.0226257775915353	2.732764694338067	0.0	0.0	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.0	0.0	0.0	1.0	0.0	0.45454545454545453	0.0	0.5454545454545454	0.0	0.875	0.0	0.125	0	0	0	0	9	2	11	8	0	-12.862362	15.925853
0	1050	3	2.7639102702829317	0.16666666666666666	0.6011111111111112	0.36333333333333334	0.0	0.18777777777777777	0.2822222222222222	0.3188888888888889	0.044444444444444446	1.4613672076815425	3.7145657685675455	3.5399794417594697	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.0	1.0	0.0	0.45454545454545453	0.0	0.5454545454545454	0.0	1.0	0.0	0.0	0	0	0	0	8	2	11	6	0	-13.122426	14.597779
0	1350	3	3.3269388631525683	0.0	0.7266666666666667	0.38555555555555554	0.0	0.21777777777777776	0.39666666666666667	0.33	0.05555555555555555	0.0	3.7150111446723373	3.439280703700766	0.0	0.0	0.3	0.7	0.0	0	0	0	0	0.0	0.35714285714285715	0.0	0.6428571428571429	0.0	0.875	0.0	0.125	0	0	0	0	10	0	14	8	0	-12.543688	17.26199
0	1650	3	2.648820562764362	0.01	0.4677777777777778	0.25222222222222224	0.0	0.4888888888888889	0.24888888888888888	0.21888888888888888	0.03333333333333333	0.582329918963653	3.951163552872937	3.7760008379654364	0.0	0.0	0.125	0.75	0.125	0.0	0.0	0.0	1.0	0.0	0.36363636363636365	0.0	0.6363636363636364	0.0	0.8	0.0	0.2	0	0	0	0	8	1	11	5	0	-12.858744	13.934557
0	7950	1	1.1249453921275896	0.40555555555555556	0.12444444444444444	0.0	0.0	0.5333333333333333	0.12444444444444444	0.0	0.0	1.1798037592557922	1.4661760342258674	0.0	0.0	0.0	0.0	0.35714285714285715	0.6428571428571429	0.0	0.0	0.45454545454545453	0.5454545454545454	0.0	0.0	0.3	0.7	0	0	0	0	0	0	0	0	14	11	10	0	0	-0.90323496	8.323299
0	8250	1	1.0795618210544355	0.55	0.12111111111111111	0.0	0.0	0.4066666666666667	0.12111111111111111	0.0	0.0	1.127739815134302	1.4942751213842864	0.0	0.0	0.0	0.0	0.2857142857142857	0.7142857142857143	0.0	0.0	0.42857142857142855	0.5714285714285714	0.0	0.0	0.4	0.6	0	0	0	0	0	0	0	0	14	14	10	0	0	12.398459	-6.340597
0	8550	1	1.0005885164484765	0.43222222222222223	0.08222222222222222	0.0	0.0	0.54	0.08222222222222222	0.0	0.0	1.014008999653465	1.364737547198115	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.3076923076923077	0.6923076923076923	0.0	0.0	0.5714285714285714	0.42857142857142855	0	0	0	0	0	0	0	0	12	13	7	0	0	11.853149	-7.4365487
0	8850	1	0.9522035102426732	0.3022222222222222	0.01888888888888889	0.0022222222222222222	0.0	0.6933333333333334	0.01888888888888889	0.0	0.0022222222222222222	1.0615453430413968	1.0801089372825674	0.0	0.0	0.0	0.125	0.125	0.75	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	8	9	2	0	0	5.2209854	-14.209512
0	40650	4	3.615654051305988	0.013333333333333334	0.0	0.011111111111111112	0.057777777777777775	0.9422222222222222	0.0	0.0	0.011111111111111112	0.0	0.0	0.0	54.87600602173626	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	2	0	0	0	2	23.81718	14.694816
