mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	1	1.103846523412614	0.6477777777777778	0.0	0.0	0.0	0.3522222222222222	0.0	0.0	0.0	1.0768992881914894	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	4.75547	-24.300253
0	750	1	1.069464808813508	0.7466666666666667	0.014444444444444444	0.0	0.0	0.25333333333333335	0.014444444444444444	0.0	0.0	1.0798637602911925	1.4981183102413718	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.9	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	10	10	1	0	0	9.1296215	-13.953973
0	1050	1	1.0310155365848952	0.8655555555555555	0.014444444444444444	0.0	0.0	0.13444444444444445	0.014444444444444444	0.0	0.0	1.0292663896242424	1.4981183102413718	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.9	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	9	10	1	0	0	7.7192855	-14.007847
0	1350	1	0.9459036395222061	0.8044444444444444	0.014444444444444444	0.0	0.0	0.19555555555555557	0.014444444444444444	0.0	0.0	0.9070832017982512	1.4981183102413718	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.9	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	9	10	1	0	0	7.7576094	-14.041269
0	1650	1	0.9113368828161682	0.8122222222222222	0.0	0.015555555555555555	0.0	0.18	0.0	0.0	0.015555555555555555	0.8947134036075414	0.0	0.7481692932846647	0.0	0.0	0.125	0.0	0.875	0.0	0.125	0.0	0.875	0	0	0	0	0.0	0.0	0.5	0.5	0	0	0	0	8	8	0	2	0	3.6746752	-21.304722
0	1950	1	1.202618105043836	0.5733333333333334	0.09333333333333334	0.09555555555555556	0.0	0.31333333333333335	0.025555555555555557	0.06777777777777778	0.027777777777777776	0.9448996194040427	3.3875631204018952	3.090148964838025	0.0	0.0	0.3	0.1	0.6	0.0	0.125	0.0	0.875	0.0	0.5	0.0	0.5	0.0	0.25	0.25	0.5	0	0	0	0	10	8	2	4	0	6.1946263	-5.705599
0	2250	3	2.4158575959589226	0.33111111111111113	0.33555555555555555	0.23666666666666666	0.0	0.3022222222222222	0.13777777777777778	0.19777777777777777	0.03888888888888889	1.101843171788021	4.889850163619629	4.297360838391569	0.0	0.0	0.36363636363636365	0.09090909090909091	0.5454545454545454	0.0	0.125	0.0	0.875	0.0	0.8	0.0	0.2	0.0	0.5	0.125	0.375	0	0	0	0	11	8	5	8	0	-1.0506064	3.9821677
0	2550	3	2.6226690578259224	0.08666666666666667	0.3933333333333333	0.37666666666666665	0.0	0.37555555555555553	0.16111111111111112	0.23222222222222222	0.14444444444444443	1.2841615964234674	4.695068413412071	3.4472327402401177	0.0	0.0	0.6363636363636364	0.09090909090909091	0.2727272727272727	0.0	0.0	0.0	1.0	0.0	0.75	0.0	0.25	0.0	0.5384615384615384	0.0	0.46153846153846156	0	0	0	0	11	4	8	13	0	-12.722807	16.029297
0	2850	3	2.346645253169332	0.052222222222222225	0.30777777777777776	0.2966666666666667	0.0	0.5077777777777778	0.14333333333333334	0.16444444444444445	0.1322222222222222	1.3588998190288737	5.015509927810628	3.4704762591659835	0.0	0.0	0.625	0.125	0.25	0.0	0.0	0.0	1.0	0.0	0.7142857142857143	0.0	0.2857142857142857	0.0	0.5454545454545454	0.0	0.45454545454545453	0	0	0	0	8	1	7	11	0	-13.6704	15.412031
0	3150	1	1.2849887959736184	0.35888888888888887	0.06555555555555556	0.15555555555555556	0.0	0.45444444444444443	0.03111111111111111	0.034444444444444444	0.12111111111111111	1.3380615791762283	3.247077178973477	1.8827808299887412	0.0	0.0	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.5	0.0	0.42857142857142855	0.0	0.5714285714285714	0	0	0	0	7	1	4	7	0	-19.707138	7.693107
0	3450	1	1.1159044957118702	0.6677777777777778	0.014444444444444444	0.0	0.0	0.3244444444444444	0.014444444444444444	0.0	0.0	1.2495959425224077	1.0585496600007007	0.0	0.0	0.0	0.0	0.16666666666666666	0.8333333333333334	0.0	0.0	0.2	0.8	0.0	0.0	0.5	0.5	0	0	0	0	0	0	0	0	6	5	2	0	0	-3.0930507	-16.861301
0	3750	1	1.196413745728457	0.9666666666666667	0.016666666666666666	0.0	0.0	0.03333333333333333	0.016666666666666666	0.0	0.0	1.210169486479666	1.6660138573951102	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	4	6	2	0	0	-4.731458	-13.690183
0	4050	1	1.202483952703549	0.7588888888888888	0.07666666666666666	0.09222222222222222	0.0	0.14555555555555555	0.02	0.056666666666666664	0.035555555555555556	1.1845768193417845	1.6134000719130686	1.6318548810415825	0.0	0.0	0.3333333333333333	0.16666666666666666	0.5	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0	0	0	0	6	6	3	2	0	-1.184864	-12.686303
0	4350	3	2.3033372297585437	0.45	0.36777777777777776	0.24555555555555555	0.0	0.15666666666666668	0.15777777777777777	0.21	0.035555555555555556	1.2041853199074153	4.146462776909617	3.0826649153844974	0.0	0.0	0.4	0.6	0.0	0.0	0.0	0.5	0.5	0.0	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.0	0.6666666666666666	0.0	0.3333333333333333	0	0	0	0	5	2	7	6	0	-16.598082	10.7417
