mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	4	5.179141575754107	0.34555555555555556	0.39	0.03666666666666667	0.07555555555555556	0.29444444444444445	0.35333333333333333	0.03666666666666667	0.0	1.1769860455560048	1.6824373462874092	2.1362358698307364	49.764114138816836	0.14285714285714285	0.0	0.5	0.35714285714285715	0.09090909090909091	0.0	0.5454545454545454	0.36363636363636365	0.0	0.14285714285714285	0.35714285714285715	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	14	11	14	2	3	14.9899845	10.804074
0	750	4	5.701215789557577	0.2311111111111111	0.2777777777777778	0.03666666666666667	0.08333333333333333	0.47444444444444445	0.2411111111111111	0.03666666666666667	0.0	1.2890950591415438	1.8696531911685943	2.1362358698307364	50.42081709747141	0.3	0.0	0.3	0.4	0.125	0.0	0.5	0.375	0.0	0.2222222222222222	0.3333333333333333	0.4444444444444444	0.0	1.0	0.0	0.0	0.0	0.0	0.25	0.75	10	8	9	2	4	17.721941	13.396425
0	1050	4	6.239705288173575	0.034444444444444444	0.3422222222222222	0.03666666666666667	0.08333333333333333	0.5622222222222222	0.3055555555555556	0.03666666666666667	0.0	8.560740989138575	2.6462575943969218	2.1362358698307364	50.42081709747141	0.3333333333333333	0.0	0.5555555555555556	0.1111111111111111	0.5	0.0	0.0	0.5	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.0	0.0	0.25	0.75	9	2	6	2	4	18.758848	13.520842
0	2550	1	1.645307456327555	0.33111111111111113	0.09666666666666666	0.0	0.0	0.5722222222222222	0.09666666666666666	0.0	0.0	1.2485930096709446	5.230781699918585	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	7	6	1	0	0	0.23000902	-17.10387
0	2850	1	1.1107891068532791	0.6255555555555555	0.0	0.0	0.0	0.37444444444444447	0.0	0.0	0.0	1.006215188719991	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	-5.6236095	-25.518845
0	3150	2	1.3507593340955826	0.5866666666666667	0.24222222222222223	0.03	0.0	0.20333333333333334	0.21222222222222223	0.03	0.0	0.9600640858396695	2.1417319784257827	2.0768863831323734	0.0	0.0	0.0	0.7142857142857143	0.2857142857142857	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	0	0	0	0	7	3	6	1	0	-11.3223	4.886803
0	3450	2	1.5905273757121268	0.3811111111111111	0.4588888888888889	0.07	0.0	0.1922222222222222	0.3888888888888889	0.07	0.0	0.9005227806049554	2.3250667000325587	2.4780543149498104	0.0	0.0	0.0	0.875	0.125	0.0	0.0	0.5	0.5	0.0	0.2727272727272727	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	0	0	0	0	8	2	11	3	0	-10.578612	12.098401
0	3750	2	1.6359604394453595	0.04777777777777778	0.5566666666666666	0.07	0.0	0.42777777777777776	0.4866666666666667	0.07	0.0	1.667791129076499	2.156391344478631	2.4780543149498104	0.0	0.0	0.0	0.9090909090909091	0.09090909090909091	0.0	0.0	0.5	0.5	0.0	0.23076923076923078	0.0	0.7692307692307693	0.0	1.0	0.0	0.0	0	0	0	0	11	2	13	3	0	-7.5896635	14.220524
0	4050	2	1.6083059554640173	0.04888888888888889	0.5344444444444445	0.08666666666666667	0.0	0.46555555555555556	0.4477777777777778	0.08666666666666667	0.0	2.7536278587956167	2.30993083568585	3.2082414729870377	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0	0.2727272727272727	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	0	0	0	0	7	0	11	3	0	-11.662852	11.920016
0	4350	2	1.4668504787177223	0.2822222222222222	0.31777777777777777	0.07555555555555556	0.0	0.4488888888888889	0.27111111111111114	0.04666666666666667	0.028888888888888888	1.7455154240936246	2.1807055779433746	2.83002839796627	0.0	0.0	0.0	0.625	0.375	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	0.5	0.5	0.0	0	0	0	0	8	3	6	2	0	-10.388297	5.754003
0	4650	2	1.69453491527555	0.4488888888888889	0.25	0.07555555555555556	0.0	0.36	0.20333333333333334	0.04666666666666667	0.028888888888888888	1.7290182858019514	2.460923602601148	2.83002839796627	0.0	0.0	0.0	0.2727272727272727	0.7272727272727273	0.0	0.1111111111111111	0.0	0.8888888888888888	0.0	0.2	0.0	0.8	0.0	0.5	0.5	0.0	0	0	0	0	11	9	5	2	0	-2.6890416	4.2852783
0	4950	1	1.5065512047254082	0.5966666666666667	0.06	0.028888888888888888	0.0	0.38333333333333336	0.06	0.0	0.028888888888888888	1.5352030342237049	1.4746221263408714	1.6439736578585193	0.0	0.0	0.0	0.06666666666666667	0.9333333333333333	0.0	0.0625	0.125	0.8125	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	1.0	0.0	0	0	0	0	15	16	3	1	0	17.30727	-5.395657
0	5250	1	1.5361309423987484	0.5977777777777777	0.06777777777777778	0.0	0.0	0.38222222222222224	0.06777777777777778	0.0	0.0	1.6172265070914131	1.545627424523084	0.0	0.0	0.0	0.0	0.07692307692307693	0.9230769230769231	0.0	0.0	0.2	0.8	0.0	0.0	0.75	0.25	0	0	0	0	0	0	0	0	13	15	4	0	0	14.853765	-7.0373387
0	5550	1	1.5239144265604612	0.7211111111111111	0.04666666666666667	0.0	0.0	0.2788888888888889	0.04666666666666667	0.0	0.0	1.6077860087769107	1.3593507968930518	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3076923076923077	0.6923076923076923	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	10	13	4	0	0	11.0512705	-9.105329
0	5850	1	1.9346033911692277	0.8577777777777778	0.016666666666666666	0.0	0.0	0.14222222222222222	0.016666666666666666	0.0	0.0	2.076968717149919	2.0171041397343803	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	4	6	2	0	0	-4.8631616	-13.436037
0	6150	1	2.3402643430591232	0.9566666666666667	0.04	0.0	0.0	0.043333333333333335	0.04	0.0	0.0	2.401041329603928	2.823628170073472	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	3	6	3	0	0	-5.4840736	-11.781232
0	6450	1	2.5057533030462205	1.0	0.06888888888888889	0.0	0.0	0.0	0.06888888888888889	0.0	0.0	2.5057533030462205	2.466743153447353	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	6	6	0	0	-6.440444	-9.672112
0	6750	1	2.285047636252811	1.0	0.06888888888888889	0.0	0.0	0.0	0.06888888888888889	0.0	0.0	2.285047636252811	2.466743153447353	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	6	6	0	0	-6.4639163	-9.669708
0	7050	1	2.0039206788060135	0.9744444444444444	0.044444444444444446	0.0	0.0	0.025555555555555557	0.044444444444444446	0.0	0.0	1.970361282014686	1.802542954680186	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7142857142857143	0.2857142857142857	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	2	7	5	0	0	-3.8438466	-10.0095825
0	7350	1	1.8198955151000051	0.7722222222222223	0.034444444444444444	0.03222222222222222	0.0	0.17666666666666667	0.034444444444444444	0.0	0.03222222222222222	1.890470829364044	1.7257081743377285	1.0171569702374519	0.0	0.0	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.0	0.125	0.125	0.75	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0	0	0	0	7	8	2	2	0	1.4068308	-12.482981
0	7650	1	1.811021377547929	0.7444444444444445	0.04	0.03222222222222222	0.0	0.2011111111111111	0.04	0.0	0.03222222222222222	1.8868293743228775	1.7562364255767406	1.0171569702374519	0.0	0.0	0.1111111111111111	0.1111111111111111	0.7777777777777778	0.0	0.1111111111111111	0.2222222222222222	0.6666666666666666	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.5	0.5	0	0	0	0	9	9	3	2	0	5.9244037	-10.478959
0	7950	1	1.8701803955217737	0.77	0.03333333333333333	0.051111111111111114	0.0	0.17555555555555555	0.03333333333333333	0.0	0.051111111111111114	2.0123080489880807	1.857341184568333	1.0877454793787764	0.0	0.0	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.0	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0	0	0	0	7	7	2	3	0	2.332393	-6.3348794
0	8250	1	2.1758855439640024	0.9722222222222222	0.005555555555555556	0.024444444444444446	0.0	0.024444444444444446	0.005555555555555556	0.0	0.024444444444444446	2.1921312634373504	2.0309906867278484	1.8517989682630005	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	0	0	2	3	1	2	0	-8.149269	-6.9866066
0	8550	1	2.349487255501315	1.0	0.0	0.024444444444444446	0.0	0.0	0.0	0.0	0.024444444444444446	2.349487255501315	0.0	1.8517989682630005	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0	0	0	0	0	2	0	2	0	-11.382714	-19.159346
0	8850	1	2.3959635521655183	1.0	0.027777777777777776	0.005555555555555556	0.0	0.0	0.027777777777777776	0.0	0.005555555555555556	2.3959635521655183	2.312927614865232	5.083828836506416	0.0	0	0	0	0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	3	2	1	0	-8.752593	-6.9374614
0	9150	1	2.3263109811651734	1.0	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	2.3263109811651734	2.312927614865232	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	2	2	0	0	-14.091808	-10.614605
0	9450	1	2.2350798870387565	1.0	0.0811111111111111	0.0	0.0	0.0	0.0811111111111111	0.0	0.0	2.2350798870387565	2.296030021616059	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	4	4	0	0	-9.510031	-9.711107
0	9750	1	2.241346547297725	1.0	0.05333333333333334	0.0	0.0	0.0	0.05333333333333334	0.0	0.0	2.241346547297725	2.287965261201681	0.0	0.0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	2	2	0	0	-14.139831	-10.651584
