mosquito	frame	dom_behav	mean_vel	groomBB	walk_BB	probeBB	fly2	nobehav	walk_only	probe_walk	probe_only	groomvel	walkvel	probevel	flyvel	none>fly	none>probe	none>walk	none>groom	groom>fly	groom>probe	groom>walk	groom>none	walk>fly	walk>probe	walk>groom	walk>none	probe>fly	probe>walk	probe>groom	probe>none	fly>probe	fly>walk	fly>groom	fly>none	none_bouts	groom_bouts	walk_bouts	probe_bouts	fly_bouts	tSNE1_30s_1061per	tSNE2_30s_1061per
0	450	1	1.3834136206140566	0.3111111111111111	0.0	0.0	0.015555555555555555	0.6733333333333333	0.0	0.0	0.0	0.5207712054771567	0.0	0.0	43.536463337248904	0.07692307692307693	0.0	0.0	0.9230769230769231	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	13	11	0	0	1	18.97695	21.106146
0	5850	1	1.7421542817231024	0.36666666666666664	0.0	0.0	0.0	0.6333333333333333	0.0	0.0	0.0	1.930243481368554	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	21.29068	-5.213878
0	6150	1	1.8435780885928463	0.3	0.0	0.0	0.0	0.7	0.0	0.0	0.0	2.1153752078887664	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	21.147655	-11.127976
0	7950	2	2.939110634510586	0.04111111111111111	0.47888888888888886	0.05444444444444444	0.014444444444444444	0.46	0.43	0.04888888888888889	0.005555555555555556	0.6872094916698293	3.0785687267667816	5.040420205200214	39.86654423731083	0.18181818181818182	0.09090909090909091	0.5454545454545454	0.18181818181818182	0.0	0.0	0.0	1.0	0.0	0.25	0.0	0.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	11	3	8	2	2	8.401386	19.43273
0	8250	2	2.879120260283495	0.005555555555555556	0.5844444444444444	0.056666666666666664	0.0011111111111111111	0.4033333333333333	0.5333333333333333	0.051111111111111114	0.005555555555555556	1.3006205844245178	3.531674245932864	5.030018233447292	0.0	0.1111111111111111	0.1111111111111111	0.6666666666666666	0.1111111111111111	0.0	0.0	0.0	1.0	0.0	0.2222222222222222	0.0	0.7777777777777778	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9	1	9	3	1	-10.625039	11.406865
0	8550	2	3.377610646610107	0.0	0.5022222222222222	0.051111111111111114	0.023333333333333334	0.4688888888888889	0.45666666666666667	0.04555555555555556	0.005555555555555556	0.0	3.693354645572922	5.217512532451547	39.126050329724826	0.1111111111111111	0.1111111111111111	0.7777777777777778	0.0	0	0	0	0	0.0	0.1111111111111111	0.0	0.8888888888888888	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9	0	9	2	1	7.9155707	19.660492
0	8850	2	2.4872760052122893	0.10444444444444445	0.2222222222222222	0.0022222222222222222	0.023333333333333334	0.65	0.22	0.0022222222222222222	0.0	0.8816564962897974	3.7126869785906753	0.0	39.126050329724826	0.14285714285714285	0.0	0.5714285714285714	0.2857142857142857	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	7	2	5	1	1	11.053364	24.355762
0	16050	1	1.0210745852444285	0.5811111111111111	0.022222222222222223	0.0	0.0	0.39666666666666667	0.022222222222222223	0.0	0.0	1.050211298005174	0.5968640980092749	0.0	0.0	0.0	0.0	0.23076923076923078	0.7692307692307693	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	13	9	3	0	0	10.86502	-11.531125
0	16350	1	0.9760364109973579	0.8122222222222222	0.0077777777777777776	0.0	0.0	0.18777777777777777	0.0077777777777777776	0.0	0.0	1.0262787836847356	0.22612245385446145	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.16666666666666666	0.8333333333333334	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	6	6	1	0	0	-1.2738476	-16.727417
0	16650	1	0.9353728722295784	0.9022222222222223	0.0077777777777777776	0.0	0.0	0.09777777777777778	0.0077777777777777776	0.0	0.0	0.9510968339293647	0.22612245385446145	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.75	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	4	4	1	0	0	-8.159903	-15.643812
0	16950	1	0.782986584694282	0.9222222222222223	0.0077777777777777776	0.0	0.0	0.07777777777777778	0.0077777777777777776	0.0	0.0	0.7772054281662558	0.22612245385446145	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	2	3	1	0	0	-12.257843	-14.234153
0	17250	1	0.692341905496651	0.9222222222222223	0.0	0.0	0.0	0.07777777777777778	0.0	0.0	0.0	0.6773667278377784	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	-14.493075	-22.334116
0	17550	1	0.656336605094635	0.9933333333333333	0.0	0.0	0.0	0.006666666666666667	0.0	0.0	0.0	0.6587050238045958	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-17.451899	-21.144136
0	17850	1	0.6850400088096879	0.9488888888888889	0.0	0.0	0.0	0.051111111111111114	0.0	0.0	0.0	0.6884687088531498	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	-4.198097	-25.396025
0	18150	1	0.781817529481887	0.9555555555555556	0.013333333333333334	0.0	0.0	0.044444444444444446	0.013333333333333334	0.0	0.0	0.7879171622400347	0.9896010447214861	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2	0.8	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	4	5	1	0	0	-6.6688414	-15.282378
0	18450	1	0.8945963672740707	0.8066666666666666	0.02666666666666667	0.0	0.0	0.18222222222222223	0.02666666666666667	0.0	0.0	0.9322443456577922	0.788269431849029	0.0	0.0	0.0	0.0	0.1	0.9	0.0	0.0	0.16666666666666666	0.8333333333333334	0.0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	10	12	3	0	0	11.05355	-10.571948
0	18750	1	0.9020832179519706	0.6844444444444444	0.034444444444444444	0.0	0.0	0.2966666666666667	0.034444444444444444	0.0	0.0	0.9482675657837087	0.7508357935360089	0.0	0.0	0.0	0.0	0.18181818181818182	0.8181818181818182	0.0	0.0	0.16666666666666666	0.8333333333333334	0.0	0.0	0.75	0.25	0	0	0	0	0	0	0	0	11	12	4	0	0	11.32059	-9.677307
0	19050	1	1.0163781964570524	0.6122222222222222	0.021111111111111112	0.0	0.0	0.3688888888888889	0.021111111111111112	0.0	0.0	1.1511921370533933	0.5671702157010267	0.0	0.0	0.0	0.0	0.14285714285714285	0.8571428571428571	0.0	0.0	0.07142857142857142	0.9285714285714286	0.0	0.0	0.6666666666666666	0.3333333333333333	0	0	0	0	0	0	0	0	14	14	3	0	0	15.84063	-7.3565493
